,open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,prep_normal_return,Z_prep_30d_return,prep_log_return,Z_prep30d_logreturn,prep_7d_rolling_mean,prep_7d_rolling_volatility,z_prep_7d,prep_30d_rolling_mean,prep_30d_rolling_volatility,z_prep_30d,intraday,z_intraday_30,z_prep_volume,prep_volume_change_%,z_prep_30d_volume_change,z_prep_7d_volume_change,taker_sell_volume,buy_share,sell_share,OFI,z_prep_OFI,prep_average_trade_volume_inU,prep_average_trade_volume_inbtc,z_prep_30d_average_trade_inU
0,2025-05-01,94125.2,97388.0,94086.7,96423.3,184526.755,2025-05-01 23:59:59.999,17724494702.1216,2825368,96525.42,9270272677.558,,,,,,,,,,,0.03423757535782329,,,,,,88001.335,0.5230971519550105,0.4769028480449895,0.046194303910020995,,6273.340216963455,0.06531069757992587,
1,2025-05-01,94125.2,97388.0,94086.7,96423.3,184526.755,2025-05-01 23:59:59.999,17724494702.1216,2825368,96525.42,9270272677.558,0.0,,0.0,,,,,,,,0.03423757535782329,,,0.0,,,88001.335,0.5230971519550105,0.4769028480449895,0.046194303910020995,,6273.340216963455,0.06531069757992587,
2,2025-05-02,96423.2,97865.4,96283.1,96831.2,139197.526,2025-05-02 23:59:59.999,13503167893.5523,2240247,68734.402,6668888338.8506,0.4230305330765516,,0.00422138274383033,,,,,,,,0.016340807508323642,,,-24.56512552881559,,,70463.12400000001,0.4937903996943164,0.5062096003056836,-0.012419200611367254,,6027.53530907632,0.06213490119616275,
3,2025-05-02,96423.2,97865.4,96283.1,96831.2,139197.526,2025-05-02 23:59:59.999,13503167893.5523,2240247,68734.402,6668888338.8506,0.0,,0.0,,,,,,,,0.016340807508323642,,,0.0,,,70463.12400000001,0.4937903996943164,0.5062096003056836,-0.012419200611367254,,6027.53530907632,0.06213490119616275,
4,2025-05-03,96831.2,96868.4,95700.0,95803.3,71420.629,2025-05-03 23:59:59.999,6871382895.5311,1207124,34360.578,3306264200.8317,-1.0615380166723032,,-0.010672125252472818,,,,,,,,0.012195822064584354,,,-48.69116495648063,,,37060.051,0.4811015876099327,0.5188984123900673,-0.037796824780134575,,5692.358776340377,0.05916594235554922,
5,2025-05-03,96831.2,96868.4,95700.0,95803.3,71420.629,2025-05-03 23:59:59.999,6871382895.5311,1207124,34360.578,3306264200.8317,0.0,,0.0,,,,,,,,0.012195822064584354,,,0.0,,,37060.051,0.4811015876099327,0.5188984123900673,-0.037796824780134575,,5692.358776340377,0.05916594235554922,
6,2025-05-04,95803.3,96266.6,94116.4,94230.2,94260.877,2025-05-04 23:59:59.999,8988011491.011,1550180,46059.52,4393531982.4587,-1.6420102439060114,,-0.016556406464912358,,96049.40000000001,,-2.0063938502364427,,,,0.022818586822483788,,,31.979903173353442,,,48201.356999999996,0.4886387806470334,0.5113612193529666,-0.022722438705933157,,5798.043769762866,0.06080640764298339,
7,2025-05-04,95803.3,96266.6,94116.4,94230.2,94260.877,2025-05-04 23:59:59.999,8988011491.011,1550180,46059.52,4393531982.4587,0.0,,0.0,,95736.09999999999,0.7370040209796193,-1.3545946401204678,,,,0.022818586822483788,,,0.0,,0.23575200898290494,48201.356999999996,0.4886387806470334,0.5113612193529666,-0.022722438705933157,,5798.043769762866,0.06080640764298339,
8,2025-05-05,94230.2,95165.1,93445.1,94696.7,154902.375,2025-05-05 23:59:59.999,14600852881.6568,2364149,78619.623,7411253704.9874,0.49506421508178633,,0.004938428017247762,,95489.44285714286,0.7949525866559908,-0.7044880859168375,,,,0.018163251728940923,,,64.33368745338537,,1.6654238498022007,76282.752,0.5075430444497704,0.4924569555502296,0.015086088899540773,,6175.944444134781,0.06552140960658571,
9,2025-05-05,94230.2,95165.1,93445.1,94696.7,154902.375,2025-05-05 23:59:59.999,14600852881.6568,2364149,78619.623,7411253704.9874,0.0,,0.0,,95184.51428571428,0.7495973915201322,-0.4972383111682694,,,,0.018163251728940923,,,0.0,,-0.1962773564456552,76282.752,0.5075430444497704,0.4924569555502296,0.015086088899540773,,6175.944444134781,0.06552140960658571,
10,2025-05-06,94696.7,96879.5,93327.0,96798.9,173683.066,2025-05-06 23:59:59.999,16444015298.9578,2556838,87234.117,8263124302.7006,2.2199295223592763,,0.02195647788163498,,95179.90000000001,1.224487481159315,1.6655590045273692,,,,0.036699797208439355,,,12.124211136207563,,0.1038256278504172,86448.949,0.502260347016214,0.497739652983786,0.004520694032428052,,6431.387244306366,0.06792885040037734,
11,2025-05-06,94696.7,96879.5,93327.0,96798.9,173683.066,2025-05-06 23:59:59.999,16444015298.9578,2556838,87234.117,8263124302.7006,0.0,,0.0,,95322.12857142856,1.1332036291955765,1.2985337691451413,,,,0.036699797208439355,,,0.0,,-0.6299151614091716,86448.949,0.502260347016214,0.497739652983786,0.004520694032428052,,6431.387244306366,0.06792885040037734,
12,2025-05-07,96798.9,97700.0,95718.5,96988.4,185267.142,2025-05-07 23:59:59.999,17927424779.6889,2739288,92439.664,8946083419.8699,0.1957666874313757,,0.0019557531417452316,,95491.42857142857,1.131204144204796,1.1535393083585177,,,,0.02043027826008059,,,6.66966346621265,,-0.4070135915774157,92827.47799999999,0.4989533654057232,0.5010466345942768,-0.0020932691885535704,,6544.5563882618035,0.06763332004520882,
13,2025-05-07,96798.9,97700.0,95718.5,96988.4,185267.142,2025-05-07 23:59:59.999,17927424779.6889,2739288,92439.664,8946083419.8699,0.0,,0.0,,95885.45714285714,0.8166128585202999,0.8688862048530217,,,,0.02043027826008059,,,0.0,,-0.5030900584093525,92827.47799999999,0.4989533654057232,0.5010466345942768,-0.0020932691885535704,,6544.5563882618035,0.06763332004520882,
14,2025-05-08,96988.4,104305.3,96831.5,103228.1,317422.469,2025-05-08 23:59:59.999,31823810370.5613,4445990,167054.489,16750638859.9604,6.433449773374966,,0.06234971908249273,,97170.87142857142,2.3849287174990548,2.1136358846099923,,,,0.07240082884408415,,,71.33230726903533,,1.5566066346041343,150367.97999999998,0.5262843853690774,0.4737156146309226,0.0525687707381548,,7157.868184715057,0.07139522783452054,
15,2025-05-08,96988.4,104305.3,96831.5,103228.1,317422.469,2025-05-08 23:59:59.999,31823810370.5613,4445990,167054.489,16750638859.9604,0.0,,0.0,,98389.64285714286,2.4210506821638,1.4221834494149048,,,,0.07240082884408415,,,0.0,,-0.491373970865502,150367.97999999998,0.5262843853690774,0.4737156146309226,0.0525687707381548,,7157.868184715057,0.07139522783452054,
16,2025-05-09,103228.0,104373.0,102240.0,102941.9,172883.922,2025-05-09 23:59:59.999,17811570329.7221,3180781,84963.515,8754550700.1199,-0.2772500898495789,,-0.0027763513977670904,,99567.52857142857,2.447304093755989,1.0111465084543283,,,,0.02072042579357871,,,-45.535071116846495,,-1.5121767432190798,87920.40699999999,0.4914483314417173,0.5085516685582827,-0.01710333711656542,,5599.747461306547,0.054352664329924,
17,2025-05-09,103228.0,104373.0,102240.0,102941.9,172883.922,2025-05-09 23:59:59.999,17811570329.7221,3180781,84963.515,8754550700.1199,0.0,,0.0,,100445.1,2.4406468726139434,0.7577054807306569,,,,0.02072042579357871,,,0.0,,-0.1352540291467787,87920.40699999999,0.4914483314417173,0.5085516685582827,-0.01710333711656542,,5599.747461306547,0.054352664329924,
18,2025-05-10,102941.9,105000.1,102784.0,104788.8,104384.537,2025-05-10 23:59:59.999,10820371034.8627,1979353,53276.115,5524151294.8332,1.7941188184791734,,0.017782144538832513,,101586.51428571428,2.4236169831059136,0.9993838635566558,,,,0.02114825248499845,,,-39.62160518315867,,-1.0096891024696202,51108.422,0.5103832093445028,0.48961679065549724,0.020766418689005528,,5466.620170764234,0.052736695778873195,
19,2025-05-10,102941.9,105000.1,102784.0,104788.8,104384.537,2025-05-10 23:59:59.999,10820371034.8627,1979353,53276.115,5524151294.8332,0.0,,0.0,,102700.85714285714,2.4377364464193487,0.7889489362049805,,,,0.02114825248499845,,,0.0,,0.0518508304887548,51108.422,0.5103832093445028,0.48961679065549724,0.020766418689005528,,5466.620170764234,0.052736695778873195,
20,2025-05-11,104788.8,104950.0,103283.3,104072.7,139136.421,2025-05-11 23:59:59.999,14486322662.4281,2552705,67115.638,6988278773.1364,-0.6833745591131923,,-0.0068572025575754465,,103712.9,2.5035953802811948,0.435069275806015,,,,0.01601476660065509,,,33.292176215716715,,0.7554990067986401,72020.783,0.48237289357902924,0.5176271064209708,-0.035254212841941523,,5674.891012642706,0.05450548379072396,
21,2025-05-11,104788.8,104950.0,103283.3,104072.7,139136.421,2025-05-11 23:59:59.999,14486322662.4281,2552705,67115.638,6988278773.1364,0.0,,0.0,,103833.55714285714,0.7813968355829981,0.2967709254957049,,,,0.01601476660065509,,,0.0,,0.27462235917108446,72020.783,0.48237289357902924,0.5176271064209708,-0.035254212841941523,,5674.891012642706,0.05450548379072396,
22,2025-05-12,104072.7,105863.1,100678.0,102739.3,256542.699,2025-05-12 23:59:59.999,26551603069.1406,4171603,125366.635,12980428383.5514,-1.281219762723551,,-0.0128949816885823,,103763.72857142857,0.9465391283417468,-1.158362856615328,,,,0.0504685159427795,,,84.38213169217568,,1.8040658861330003,131176.064,0.4886774618364797,0.5113225381635202,-0.022645076327040603,,6364.844178398711,0.0614973905714422,
23,2025-05-12,104072.7,105863.1,100678.0,102739.3,256542.699,2025-05-12 23:59:59.999,26551603069.1406,4171603,125366.635,12980428383.5514,0.0,,0.0,,103734.78571428571,0.9419160882346174,-1.0839171912534253,,,,0.0504685159427795,,,0.0,,-0.2890559724248066,131176.064,0.4886774618364797,0.5113225381635202,-0.022645076327040603,,6364.844178398711,0.0614973905714422,
24,2025-05-13,102739.3,104949.2,101400.0,104082.0,162368.328,2025-05-13 23:59:59.999,16783134050.1225,3009395,80743.479,8346771098.0106,1.3069000859456947,,0.012984338306580358,,103897.65714285713,1.0685567083176462,0.21607502641822374,,,,0.03410003650967504,,,-36.709043510920566,,-0.9997440335564478,81624.849,0.49728589309609694,0.5027141069039031,-0.005428213807806115,,5576.912984211943,0.05395381064964885,
25,2025-05-13,102739.3,104949.2,101400.0,104082.0,162368.328,2025-05-13 23:59:59.999,16783134050.1225,3009395,80743.479,8346771098.0106,0.0,,0.0,,103796.68571428572,0.7910665978472711,0.3716788245199464,,,,0.03410003650967504,,,0.0,,-0.3048069432028623,81624.849,0.49728589309609694,0.5027141069039031,-0.005428213807806115,,5576.912984211943,0.05395381064964885,
26,2025-05-14,104082.0,104319.0,102536.0,103458.1,126264.097,2025-05-14 23:59:59.999,13068576865.3795,2289025,61671.893,6383482493.223,-0.5994312176937355,,-0.006012350185935852,,103606.58571428571,0.8113840176005511,-0.23414423829863393,,,,0.017234030008283545,,,-22.236005903811495,,-0.7665273260134579,64592.204,0.4884357031437052,0.5115642968562948,-0.023128593712589574,,5709.232911558196,0.05516064568975874,
27,2025-05-14,104082.0,104319.0,102536.0,103458.1,126264.097,2025-05-14 23:59:59.999,13068576865.3795,2289025,61671.893,6383482493.223,0.0,,0.0,,103518.78571428571,0.7812172706985254,-0.10105393211631791,,,,0.017234030008283545,,,0.0,,-0.09451167185234871,64592.204,0.4884357031437052,0.5115642968562948,-0.023128593712589574,,5709.232911558196,0.05516064568975874,
28,2025-05-15,103458.1,104162.8,101270.8,103714.5,176344.106,2025-05-15 23:59:59.999,18109801387.1545,3256600,87513.73,8988229367.1175,0.24782979776354352,,0.002475232061659929,,103467.6142857143,0.7911041198980435,0.44141233959469534,,,,0.02788423990859523,,,39.66290512496202,,0.7463510749818788,88830.376,0.49626682731318505,0.503733172686815,-0.00746634537362989,,5560.953567264785,0.05414975925812197,
29,2025-05-15,103458.1,104162.8,101270.8,103714.5,176344.106,2025-05-15 23:59:59.999,18109801387.1545,3256600,87513.73,8988229367.1175,0.0,,0.0,,103606.92857142857,0.5771127036719347,0.23366620536283444,100053.15999999999,,0.9199989905323418,0.02788423990859523,-0.011044114585819659,0.2056518379716427,0.0,,0.11636769077218558,88830.376,0.49626682731318505,0.503733172686815,-0.00746634537362989,-0.16355458572920908,5560.953567264785,0.05414975925812197,-0.9415815096139619
30,2025-05-16,103714.2,104524.2,103062.3,103412.2,115513.049,2025-05-16 23:59:59.999,11990203384.412,2303834,57430.06,5961446585.3613,-0.29147322698369615,-0.3828249162553867,-0.002918988374221168,-0.38495085374154026,103703.05714285714,0.5987110933215405,-1.0156520355961292,100286.12333333334,1.3952408743245093,0.788529424178712,0.014136629914071977,-0.8380109092939416,-0.7559324792336506,-34.49565646384575,-1.175425243432415,-1.0144142622262078,58082.989,0.4971737868333819,0.5028262131666181,-0.005652426333236149,-0.03205544612989493,5204.456303888214,0.05013948444202143,-1.5610897854456651
31,2025-05-16,103714.2,104524.2,103062.3,103412.2,115513.049,2025-05-16 23:59:59.999,11990203384.412,2303834,57430.06,5961446585.3613,0.0,-0.17391960653615293,0.0,-0.17097978717310022,103607.37142857142,0.27282967155839627,-0.787035917259229,100519.08666666667,1.3952408743245093,0.7352529734786688,0.014136629914071977,-0.7893902461555958,-0.7134549713925137,0.0,-0.0958907108525027,0.10532395072802016,58082.989,0.4971737868333819,0.5028262131666181,-0.005652426333236149,0.0407239828259118,5204.456303888214,0.05013948444202143,-1.4420413519278723
32,2025-05-17,103412.2,103658.0,102541.6,103079.6,90372.669,2025-05-17 23:59:59.999,9316018419.6171,1899774,44461.16,4583342965.4596,-0.32162549486423053,-0.3857328820621828,-0.0032214382133740555,-0.38802215754719843,103464.17142857143,0.28171720864890754,-1.7843676779186255,100727.36666666667,1.398541312495407,0.6034285030141033,0.010830464999864125,-0.9758444634805303,-1.0757073986629877,-21.764103897906807,-0.7818615471383943,-0.6699200616195898,45911.50899999999,0.4919757321762845,0.5080242678237155,-0.016048535647431028,-0.40746207914329746,4903.750877534433,0.04757022098418022,-1.842058550234768
33,2025-05-17,103412.2,103658.0,102541.6,103079.6,90372.669,2025-05-17 23:59:59.999,9316018419.6171,1899774,44461.16,4583342965.4596,0.0,-0.1557607732723777,0.0,-0.15243497958616528,103410.1,0.19611179274657325,-1.2703835181858207,100935.64666666667,1.398541312495407,0.5569600502955212,0.010830464999864125,-0.9554585464594635,-1.0312007839149047,0.0,-0.0990591415514685,0.10270780005013837,45911.50899999999,0.4919757321762845,0.5080242678237155,-0.016048535647431028,-0.40147306096568547,4903.750877534433,0.04757022098418022,-1.6824034021389516
34,2025-05-18,103079.5,106629.8,103052.2,106407.6,173224.284,2025-05-18 23:59:59.999,18124062039.3125,3286266,89890.052,9409858684.5056,3.228572869898594,1.9374391751253923,0.031775497632618,1.9526513287235292,103831.45714285715,1.258457147000916,2.2109215242450895,101289.12333333334,1.480165846861392,1.329914687169208,0.033621658603332896,0.4080972997408719,0.2233062940414521,91.67773389541038,2.4502337007342474,1.904858197143918,83334.23200000002,0.5189229242246427,0.4810770757753573,0.0378458484492854,1.786298927109575,5515.0928255084955,0.05271158329849136,-0.590697540927151
35,2025-05-18,103079.5,106629.8,103052.2,106407.6,173224.284,2025-05-18 23:59:59.999,18124062039.3125,3286266,89890.052,9409858684.5056,0.0,-0.2437845551374021,0.0,-0.24165118126492932,104216.1857142857,1.2672041931669893,1.4485110099142582,101642.6,1.480165846861392,1.2492366488146975,0.033621658603332896,0.36843993787476864,0.17468136703063072,0.0,-0.22901736683794616,-0.12462927919440253,83334.23200000002,0.5189229242246427,0.4810770757753573,0.0378458484492854,1.6558090580740528,5515.0928255084955,0.05271158329849136,-0.5776640029972417
36,2025-05-19,106407.5,107114.3,102038.8,105531.6,257825.604,2025-05-19 23:59:59.999,26840364600.388,4455918,126416.817,13162993464.0348,-0.8232494671433277,-0.8359052681847919,-0.00826656879457859,-0.8504062723028532,104475.77142857145,1.3435621197991905,0.673636138009518,102019.31333333334,1.4491870211234266,0.9730400923887967,0.04809459915323941,1.1980908651619588,1.481288291721407,48.83918007708432,1.1633618332384597,0.8428463776591771,131408.787,0.49031909569384735,0.5096809043061526,-0.019361808612305298,-0.7420408994081631,6023.531986088613,0.05786138883166162,0.2973676452982801
37,2025-05-19,106407.5,107114.3,102038.8,105531.6,257825.604,2025-05-19 23:59:59.999,26840364600.388,4455918,126416.817,13162993464.0348,0.0,-0.2678285084956697,0.0,-0.2666319697827196,104778.54285714286,1.328194809390481,0.4915620108886092,102396.02666666666,1.4491870211234266,0.9362749004816755,0.04809459915323941,1.1227426068479083,1.3804154801122404,0.0,-0.24159776091956847,-0.4320865041177626,131408.787,0.49031909569384735,0.5096809043061526,-0.019361808612305298,-0.7497153363241428,6023.531986088613,0.05786138883166162,0.28388846054341427
38,2025-05-20,105531.5,107292.5,104115.2,106800.1,226187.246,2025-05-20 23:59:59.999,23924084086.0768,3940207,116062.335,12276681726.7015,1.2020096350287446,0.5425301246508152,0.011948428721748986,0.557598567506872,105262.52857142859,1.3606018803291517,0.9836020143317817,102799.47333333333,1.4567139286635407,1.2863794051799347,0.029749972144220864,-0.006042317785839247,0.81361726027449,-12.271224234192035,-0.5441254396762466,-0.6802133643422186,110124.91100000001,0.5131250194363302,0.48687498056366985,0.02625003887266031,1.138486483581548,6071.783560121791,0.05740491451337455,0.37512549904426806
39,2025-05-20,105531.5,107292.5,104115.2,106800.1,226187.246,2025-05-20 23:59:59.999,23924084086.0768,3940207,116062.335,12276681726.7015,0.0,-0.2826213422068718,0.0,-0.2815925878342161,105794.02857142859,1.3346204714949657,0.7684952027618935,103202.92,1.4567139286635407,1.2886921782592475,0.029749972144220864,-0.029779934079964262,0.7684297686203192,0.0,-0.1755544450376885,-0.48416816093502096,110124.91100000001,0.5131250194363302,0.48687498056366985,0.02625003887266031,1.1072548074503186,6071.783560121791,0.05740491451337455,0.38232250841791393
40,2025-05-21,106800.0,110830.0,106037.9,109609.5,413589.854,2025-05-21 23:59:59.999,44576303267.8202,6189752,209506.079,22586385067.0068,2.6305218815338094,1.4939053882483633,0.02596518673439483,1.5123046003468104,106726.87142857142,1.5224544012159191,2.0929785723992524,103629.94,1.4760888080178634,2.1684317605583048,0.04371975056906569,0.8052830726714216,3.0103773145813078,82.8528625349636,2.065764733002907,1.2068560629367902,204083.775,0.5065551704757245,0.4934448295242755,0.013110340951449029,0.5553851984615742,7201.629930863175,0.0668184854578988,2.156883178918922
41,2025-05-21,106800.0,110830.0,106037.9,109609.5,413589.854,2025-05-21 23:59:59.999,44576303267.8202,6189752,209506.079,22586385067.0068,0.0,-0.2881837836532608,0.0,-0.28711069182896976,107184.28571428571,1.1364073199448341,1.395380481788282,104056.95999999999,1.4760888080178634,2.0927942509167035,0.04371975056906569,0.7843418400780408,2.547423258639556,0.0,-0.22698524395089212,-0.48699771123967717,204083.775,0.5065551704757245,0.4934448295242755,0.013110340951449029,0.5412858772686638,7201.629930863175,0.0668184854578988,1.9890581466866533
42,2025-05-22,109609.6,111959.5,109153.4,111662.7,246067.033,2025-05-22 23:59:59.999,27295716075.3018,4612376,124614.99,13824511909.0629,1.8731952978528366,0.9287428290153108,0.018558670548323074,0.9456137784173246,107935.0142857143,1.2346092965969726,1.5744779600617278,104546.10333333333,1.4986884524445916,2.6776799307467227,0.025130146414156257,-0.34693190314711964,0.5728601788805967,-40.50457702959028,-1.2665101901624176,-1.2588123564192957,121452.04299999999,0.5064270027590408,0.49357299724095915,0.01285400551808169,0.5083892263600368,5917.9295173034025,0.053349300447318254,0.05269922036673613
43,2025-05-22,109609.6,111959.5,109153.4,111662.7,246067.033,2025-05-22 23:59:59.999,27295716075.3018,4612376,124614.99,13824511909.0629,0.0,-0.32114689609557967,0.0,-0.32036256475433,108810.8857142857,1.0971609858224547,1.1581281333852944,105035.24666666666,1.4986884524445916,2.58112049380199,0.025130146414156257,-0.35815715097833106,0.5466589051037751,0.0,-0.1781502241202212,-0.11397926774784614,121452.04299999999,0.5064270027590408,0.49357299724095915,0.01285400551808169,0.48629751989730147,5917.9295173034025,0.053349300447318254,0.08695836616806586
44,2025-05-23,111662.6,111770.4,106721.9,107271.5,279480.347,2025-05-23 23:59:59.999,30543709259.4438,4943362,136446.687,14911670323.1349,-3.9325576042850474,-3.244091473446281,-0.040119716220033325,-3.2991327088347124,109059.44285714286,2.1169624927519743,-0.8341614098245358,105170.02666666666,1.2540716570561736,0.8159020972443389,0.047062826566236136,1.1407301064175595,0.9624416580520063,13.578947814598141,0.25215541957627313,0.19430070528274931,143033.66,0.4882156776483464,0.5117843223516536,-0.023568644703307218,-0.937207219055383,6178.73205713921,0.056536492168690056,0.5974464511503031
45,2025-05-23,111662.6,111770.4,106721.9,107271.5,279480.347,2025-05-23 23:59:59.999,30543709259.4438,4943362,136446.687,14911670323.1349,0.0,-0.10825981489784456,0.0,-0.10205924666231564,109126.78571428571,2.075528526313891,-0.8977413389576497,105304.80666666666,1.2540716570561736,0.7633747833598638,0.047062826566236136,1.3730086398017984,0.9955966558111828,0.0,-0.13369178081247826,-0.21555810561150393,143033.66,0.4882156776483464,0.5117843223516536,-0.023568644703307218,-0.9091966780434024,6178.73205713921,0.056536492168690056,0.7172193633885469
