open_time,close,volume,normal_return,log_return,7d_rolling_mean,7d_rolling_volatility,30d_rolling_mean,30d_rolling_volatility,7d_zscore,30d_zscore,30d_zscore_return,30d_zscore_logreturn,volume_change_%,7d_zscore_volume_change,30d_zscore_volume_change,z_intraday_30,intraday,30d_zscore_volume
2025-05-02,96887.14,14905.74811,,,,,,,,,,,,,,,0.015953407232373595,
2025-05-03,95856.42,9723.34838,-1.0638357164841517,-0.01069534904680462,,,,,,,,,-34.767793550215856,,,,0.012337827763649044,
2025-05-04,94277.62,11036.38342,-1.6470466975503584,-0.016607613109211234,,,,,,,,,13.503939061782333,,,,0.02283786968741883,
2025-05-05,94733.68,17251.18189,0.48374152847727725,0.004825752587870044,,,,,,,,,56.311911551909446,,,,0.01778564920100216,
2025-05-06,96834.02,16122.64513,2.2170995574119168,0.021928792437757434,,,,,,,,,-6.541793873579049,,,,0.036595093335999,
2025-05-07,97030.5,16644.83854,0.20290389679165077,0.0020269832486365163,,,,,,,,,3.238881745454636,,,,0.020069874936231386,
2025-05-08,103261.6,34962.02847,6.421795208723036,0.06224021212940302,96982.99714285714,,,,2.1104862920095435,,,,110.04726712116243,,,,0.07039857991741365,
2025-05-09,102971.99,27617.39907,-0.2804624371499198,-0.002808564699583071,97852.26142857142,2.7270744331578123,,,1.3709870514196227,,,,-21.007446425204513,-0.763139313727054,,,0.019871034831899465,
2025-05-10,104809.53,15324.78611,1.7845046988020696,0.017687693367897713,99131.27714285713,2.593597016430945,,,1.287850031352327,,,,-44.51039335327243,-1.1626772853871155,,,0.020664246848545283,
2025-05-11,104118.0,17987.12197,-0.6597968715249425,-0.0066198315306769204,100537.04571428572,2.427401697553616,,,0.8596347278774484,,,,17.372744003668195,0.01843039116823133,,,0.015625924431894603,
2025-05-12,102791.32,31272.77792,-1.274208110028996,-0.012823957677924932,101688.13714285714,2.6270954266252544,,,0.3320078970228734,,,,73.86204403438535,1.0076164894614312,,,0.04962559095456699,
2025-05-13,104103.72,21253.42409,1.2767615008738131,0.012686796194268246,102726.66571428571,2.5903038322801266,,,0.5269972570637914,,,,-32.03857954554233,-0.8259614317402542,,,0.034067466561233384,
2025-05-14,103507.82,16452.9081,-0.5724099004339123,-0.005740544445962826,103651.99714285714,2.64933094275493,,,-0.1993804176994266,,,,-22.58702395280722,-0.5792861956052987,,,0.016954274565921627,
2025-05-15,103763.71,17998.98604,0.24721803627976158,0.0024691295519930546,103723.72714285715,1.103183009710835,,,0.05691046411962946,,,,9.396988852080202,0.3022498392947998,,,0.027077192980088993,
2025-05-16,103463.9,15683.88024,-0.2889353127408567,-0.0028935353660749547,103794.0,1.1036419569931486,,,-0.5187711400124893,,,,-12.862423443493043,-0.28228405396173245,,,0.014013003569360874,
2025-05-17,103126.65,11250.89622,-0.325959102643536,-0.0032649150658740724,103553.58857142857,0.8065426553407163,,,-0.8718406067575692,,,,-28.264587284300756,-0.776657751612974,,,0.010640896412324076,
2025-05-18,106454.26,21599.98726,3.22672170578604,0.03175756480007516,103887.34,1.49974083961297,,,2.1250739511748673,,,,91.98459249497904,1.5810895775552096,,,0.03339377869894548,
2025-05-19,105573.74,30260.03524,-0.8271345834351629,-0.00830574322175089,104284.82857142857,1.4279890924212266,,,1.0357724132116293,,,,40.09283836957225,0.7394633513754384,,,0.04838911646021061,
2025-05-20,106849.99,23705.48275,1.2088706907607882,0.012016222070838009,104677.15285714285,1.4211839758041764,,,1.3853053915779578,,,,-21.660756301221017,-0.6734178063829933,,,0.02934281977939351,
2025-05-21,109643.99,45531.040345,2.614880918566298,0.025812774424210004,105553.74857142857,1.567764198381143,,,1.7524917075829414,,,,92.0696609521694,1.3145762266238734,,,0.042842019886361396,
2025-05-22,111696.21,31630.77313,1.8717122570968137,0.018544112729196732,106686.96285714286,1.5861192665832626,,,1.608088837461821,,,,-30.52921064327594,-0.8872108884018626,,,0.025091540706707993,
2025-05-23,107318.3,31737.72309,-3.919479452346686,-0.03998359037453153,107237.59142857142,2.457968562983027,,,0.0291141536049034,,,,0.3381199680464464,-0.37174490155261547,,,0.046590376478196166,
2025-05-24,107761.91,16782.53129,0.4133591381898505,0.004125071563271793,107899.77142857143,2.4297812140158435,,,-0.0657050327792027,,,,-47.12118685260103,-1.1278977716195568,,,0.024411408446639405,
2025-05-25,109004.19,17710.04695,1.1528006509906819,0.011462065339148519,108264.04714285715,2.1773436709742415,,,0.36541402632827114,,,,5.526673205445887,-8.85493969968206e-05,,,0.0247637269723302,
2025-05-26,109434.79,14649.11593,0.39503068643507167,0.003942524889582682,108815.62571428572,2.1144443713744194,,,0.3720320873184336,,,,-17.283585010484682,-0.32183388808957625,,,0.016006244449319997,
2025-05-27,108938.17,21276.65635,-0.4538044985511469,-0.004548373170012511,109113.93714285715,2.119364619326904,,,-0.12353046515994642,,,,45.24191392620101,0.8033610330834762,,,0.02938758747278381,
2025-05-28,107781.78,15633.78829,-1.0615103962183348,-0.0106718460844975,108847.90714285716,1.8924258515326546,,,-0.7202699399098551,,,,-26.521404337105814,-0.5428043756881384,,,0.023336690115899034,
2025-05-29,105589.75,19834.70116,-2.033766746104948,-0.02054732532520838,107975.55571428571,1.7394498569475612,,,-1.819042859143853,,,,26.870728911476128,0.9083684068421244,,,0.033801102853259934,
2025-05-30,103985.48,23706.49799,-1.5193425498213675,-0.015310028157546413,107499.43857142857,1.158587109647202,,,-1.7488646754142951,,,,19.520318449809192,0.5705347184562057,,,0.02588938378704407,
2025-05-31,104591.88,11289.35922,0.5831583409529939,0.00581464554481119,107046.57714285715,1.181085525383659,103872.06866666667,,-1.0769279494499722,0.154332575246061,,,-52.378629586022626,-1.545769595635866,,-0.7462692991909796,0.017510441537144154,-1.1380974689650214
2025-06-02,105857.99,13453.98813,1.2105241821831703,0.012032559353374168,106597.12,1.1940244985302266,104171.097,1.897089896104944,-0.3462618422369752,0.3761278864442339,0.4732219050786675,0.48364370317405925,19.174063539099606,0.4920877191383382,0.26633811128415125,-0.4668700650596734,0.0214981410472653,-0.8661938831470121
2025-06-03,105376.89,13259.52634,-0.4544767948078454,-0.004555126803574655,106017.42000000001,1.1403668323864262,104488.446,1.8850664252991458,-0.36553714258275993,0.21131706617481782,-0.41779347175081016,-0.4133742806795558,-1.4453839866736873,-0.17176903961169046,-0.23527616294891512,-0.7378785511630885,0.018240906521344465,-0.9189086844860155
2025-06-04,104696.86,14034.89482,-0.645331248625769,-0.00647422512636591,105411.51857142858,1.1404547769066307,104835.75399999999,1.8574519356229964,-0.5813700822746997,-0.03717706455164747,-0.5447319500891041,-0.5425129284014278,5.847633317496004,0.24820417357920238,-0.05954628620449601,-0.782259217143528,0.017393071769296616,-0.8471479648382184
2025-06-05,101508.68,22321.50154,-3.0451534076571196,-0.030924814911036578,104515.36142857141,1.4813144543332029,105061.58733333334,1.958747905117683,-2.038026249232159,-1.0827351893393127,-1.6816894784209917,-1.7114239234883197,59.04288436983101,1.418498174898657,1.174093444177285,1.8400753756282917,0.05455149254231276,0.16034375767945244
2025-06-06,104288.44,15839.07385,2.7384456186406947,0.027016209665029333,104329.45999999999,1.8852838882665803,105310.068,1.979020350213766,-0.029357265985772242,-0.3527007071277113,1.2492115510961013,1.251387069991441,-29.041181115811266,-0.8877445378090603,-0.845359321881809,0.8247232888045588,0.040629622995607156,-0.6446602546919205
2025-06-07,105552.15,8344.93206,1.2117450409652175,0.012044621848145592,104553.27,1.8395469002658054,105594.12299999999,1.9864644291061628,0.6854901271183323,-0.01721459288981708,0.4590499845683158,0.4691843328623156,-47.31426762051495,-1.028293000250819,-1.1951216110269476,-0.6995220634692176,0.019221872789895834,-1.4878637755455388
2025-06-08,105734.0,8048.06305,0.17228450581063814,0.0017213626629398297,104716.43000000001,1.8328842760339363,105676.53633333332,1.615351722656405,0.6674333441698115,0.023961992431493263,0.049984751104079315,0.057647548733718225,-3.557476656077163,-0.11560629443574207,-0.14532843825963515,-1.0715508429538356,0.014413528287967919,-1.4392395068780004
2025-06-09,110263.02,19975.37451,4.2834093101556725,0.0419420963494116,105345.72,2.4030193061155685,105919.57066666665,1.785096783542187,1.8895016353760474,1.7495981001073493,2.263036232628207,2.2262062981837523,148.20101912596226,1.961628924074355,2.9297916252049867,1.5502901877483255,0.04726698035297784,0.04714691433532562
2025-06-10,110274.39,17071.82839,0.010311707406529536,0.00010311175786527098,106045.36285714284,2.3750042145363124,106101.73266666666,1.761522721004534,1.3209236073336346,1.6072307686402234,-0.09890257695109368,-0.09051194309833034,-14.535627948033913,-0.47127876891025433,-0.4983122255534507,-0.7460584488055306,0.018762017182774725,-0.32097713889890217
2025-06-11,108645.12,13115.91638,-1.4774690660270262,-0.01488492352072924,106609.4,2.4709972969713756,106252.63666666667,1.781252704784581,0.6222721019518789,0.9172091307225928,-0.9177497194480169,-0.9170909267259512,-23.172163634899324,-0.5252682633857275,-0.6485810271332915,-0.5538712791984152,0.02142765363046214,-0.7845247382995003
2025-06-12,105671.73,17778.67218,-2.7367911232460296,-0.027749388787279217,107204.12142857144,2.397756271204253,106348.65033333334,1.8408032815308826,-0.6204507581637086,-0.26772434870837425,-1.5456912146677442,-1.5591791696657837,35.550362360574915,0.39318045499875026,0.635721761023853,0.18798646022038543,0.029731982243500717,-0.1614531206433282
2025-06-13,106066.59,26180.81734,0.3736666372359032,0.0037297023772628075,107458.14285714286,2.2051497755537524,106414.07933333333,1.8283823419502114,-0.633608611439938,-0.13935906207952098,0.16148015414239705,0.17012906137053901,47.25968888414478,0.4123131153979867,0.8326548900168647,0.485766200748637,0.03314163300620866,0.8809615081269653
2025-06-14,105414.64,8798.93969,-0.6146610351101089,-0.0061655785271072,107438.49857142857,2.1820381346341824,106477.64,1.8289171456999935,-0.9130282988394995,-0.43555095808281696,-0.37818653535343927,-0.37081131777735116,-66.39165395132008,-1.2199440191111504,-1.547352588106438,-0.7864461440778271,0.018517352049013305,-1.2485698029539816
2025-06-15,105594.01,7164.20047,0.17015663099546607,0.0017001202861056666,107418.5,2.182010530965462,106538.65,1.8287239525443144,-0.816275787808337,-0.39478205126066657,0.052339523798056814,0.06116678942313521,-18.578820603326573,-0.4874489082482897,-0.5235774791533645,-0.9987914300180812,0.015474741417624052,-1.35850519532634
2025-06-16,106794.53,14922.6654,1.1369205507016922,0.011305061807508105,106923.00142857141,1.2977816472408914,106649.671,1.8374622309456252,-0.06941107407891352,0.06240061454328677,0.5523650579945512,0.5583244283925709,108.29491668314523,1.7039645684923075,1.9062229611428139,0.7962135973963363,0.037193009791793734,-0.43241669968742763
2025-06-17,104551.17,17866.33025,-2.100631933114927,-0.02123009135616664,106105.39857142858,1.4135568236980585,106697.155,1.880444692467904,-1.1880300209073307,-0.9492727704295119,-1.1504974327123185,-1.1541784503664323,19.72613317457348,0.08892770098952495,0.14879734428861066,1.147809545697968,0.042087716474143645,-0.11047663764756027
2025-06-18,104886.78,13968.64167,0.32100071190022117,0.0032048660451346727,105568.49285714286,1.422673909708167,106644.90566666666,1.7842317762652895,-0.9211879209878837,-0.7696028148286901,0.19898940550164843,0.2072473747417543,-21.81583193336527,-0.6467792203841345,-0.6187600674164215,-0.7834168897034938,0.01954745869784547,-0.5471996517891387
2025-06-19,104658.59,7678.60737,-0.21755839963816248,-0.0021779540173212956,105423.75857142857,1.0229168077920234,106614.40066666667,1.7783497275467228,-0.9422673552259618,-0.8484082866201876,-0.11462036632691239,-0.10609906283164147,-45.029677534852254,-0.8077036850646869,-1.0244621631784632,-1.3327333889082853,0.01239172054582423,-1.2227456823136273
2025-06-20,103297.99,16419.06283,-1.3000366238452021,-0.013085610610985732,105028.24428571427,1.0788251213759388,106496.00066666667,1.777865343498947,-1.605671169850751,-1.3421960216098396,-0.6764759108519752,-0.6724452823854626,113.82865458323334,1.4007738548899935,1.96294350776035,1.110773687109676,0.040462065137956645,-0.13623383106433373
2025-06-21,102120.01,11154.21332,-1.1403706887229914,-0.011469227749354669,104557.58285714286,1.1161755980013595,106245.20133333333,1.7112705035692426,-1.6116697204564128,-1.6939201083844397,-0.5363512589054285,-0.5313021391219187,-32.06546904967291,-0.7464209546226253,-0.7440997688924996,0.3123712848323919,0.030794552409464174,-0.8274164098515272
2025-06-22,100963.87,28746.41072,-1.132138549535977,-0.011385960226360707,103896.13428571429,1.1045944220167148,105887.45666666665,1.671936005555444,-1.5141119762189923,-2.0558782089635237,-0.4841582374081714,-0.47918552485355,157.7179572893447,1.3957431870373962,2.5277780010194553,1.9481186293915447,0.05149980879298699,2.040287636400045
2025-06-23,105333.93,27666.50609,4.3283404251441615,0.0423728593887924,103687.47714285714,2.135013076661678,105821.311,1.7369496026086604,1.0125277873481717,-0.20466446376333033,2.5193995550298083,2.4900599713098357,-3.7566590156894564,-0.392619393426079,-0.27457727129643833,2.5111688194340154,0.061337025970643985,1.9893290780376494
2025-06-24,106083.0,14651.69335,0.7111383767794521,0.007086217120930923,103906.30999999998,1.9710658304850732,105765.34733333332,1.740522571042368,1.1769560914179065,0.13495566221031463,0.43029722532616765,0.43978324762696036,-47.041764860595016,-0.7751953004486445,-1.0261125672546607,-0.9607412281726558,0.015723348698660444,-0.2475736255421778
2025-06-25,107340.58,16701.15551,1.185467982617383,0.011784963544526447,104256.85285714285,2.004921871339432,105709.89366666667,1.7413031693805014,1.3678478047062277,0.7109575183183533,0.7018781962911251,0.7103950253541292,13.987885980428327,-0.10481265088110513,0.02853733779262521,-0.49986202255180195,0.021681175935512963,0.11226865192781131
2025-06-26,106947.06,10573.27279,-0.36660878858676416,-0.003672824455672302,104583.77714285713,2.012703682004739,105626.96933333334,1.740343352724027,0.953968768489744,0.6007837564480033,-0.17496895684750552,-0.1680035742118584,-36.691369745829036,-0.7521647765263345,-0.8337272055570778,-0.9298502722084775,0.01598875181795551,-0.9108458527938037
2025-06-27,107047.59,12232.44042,0.09399977895605538,0.0009395562683027059,105119.43428571429,1.890174402705943,105563.95,1.738965103521758,0.7540529479349444,0.6981965893506784,0.07926689483157193,0.08810874172652916,15.692091398315288,0.08592190673894642,0.08630009802342845,-1.0989438354012562,0.012878197444706618,-0.5818251621189189
2025-06-28,107296.79,3282.17352,0.2327936574751499,0.0023252311283283957,105858.97428571428,1.7548607561837597,105547.78366666666,1.7288727479281192,0.6310589875157713,0.8291909262494398,0.13505492195368082,0.1440294784645414,-73.16828525374498,-1.020606157661797,-1.3872849192005423,-1.4306171177819966,0.007141313360819138,-1.9123280614410967
2025-06-29,108356.93,6831.7364,0.9880444699230884,0.00983195226177919,106915.12571428572,1.552879562481155,105640.023,1.694014820702341,1.4901944356136456,1.251570188138558,0.5242082507783347,0.5327641944039512,108.14671614314895,1.8835913320309947,1.5534875523497167,-0.9834976689034081,0.01251401271704538,-1.2497523790999825
2025-06-30,107146.5,9754.12491,-1.11707668351253,-0.011233628430860393,107174.0642857143,0.8068586312831931,105745.39033333333,1.682306392371547,-0.041085327928207106,0.6473352443840326,-0.7314443286150212,-0.7316975475783142,42.77665792257444,0.6390012184367868,0.4843185059363751,-0.49573422600897554,0.01919484070874927,-0.7359136185889237
2025-07-02,108849.6,17691.89592,1.5895059567974767,0.015770055994938744,107569.29285714286,0.9471990196748586,105887.31433333333,1.701914471120197,1.7465336586594777,1.3314075826915677,0.8475891559576587,0.8537513407251327,81.37860734038927,0.9434159002874364,1.0335231956244826,1.0653462621831888,0.04253401023063013,0.5131595863378302
2025-07-03,109584.78,13047.08225,0.6754090047184302,0.006731383365643195,107889.89285714286,0.8922431380341217,106011.54066666667,1.693165175289835,1.6265671896025227,1.5368619259344067,0.3226291672922549,0.3315255158428424,-26.25390569220577,-0.6416826128648506,-0.667396020163343,-0.6026508084451131,0.01823957670034104,-0.23542895728813396
2025-07-04,107984.24,11793.86615,-1.4605495398174795,-0.014713205707567904,108038.06142857144,1.0999672043396551,106098.45233333333,1.7149466161841629,-0.056312482654494074,0.8027739783923283,-0.9074091876045933,-0.9109954685903365,-9.605336089607308,-0.46800931455188605,-0.3968998615873053,-0.2634577851019443,0.023360723750058307,-0.42893444702018946
2025-07-05,108198.12,3736.9757,0.19806593999271982,0.001978700480306492,108202.42285714287,1.0998952777178674,106215.16100000001,1.709285086667908,-0.00506137453061248,0.8388215847202869,0.043494163140211976,0.05192448856621244,-68.31424358669697,-1.0679566813434096,-1.2561936660501327,-1.3898606447373179,0.006139200939905425,-1.5946465704728996
2025-07-06,109203.84,6447.607,0.9295170747883663,0.009252236497324772,108474.85857142857,1.138630583886812,106471.66633333334,1.6061191582629006,0.8928715028556781,1.214056375123878,0.41921300774159886,0.4279194906854502,72.53542751161052,0.678188528381621,0.9116645147077274,-0.5830625124116762,0.01739856400654048,-1.1043890823701143
2025-07-07,108262.94,9405.37601,-0.8615997386172469,-0.008653329682976453,108461.43142857144,1.1553531981401988,106604.14966666668,1.547689548896946,-0.24221750278788576,0.7423792760370068,-0.6447089205205063,-0.644864367913023,45.8739034497605,0.4697157920914285,0.4647010672133801,-0.340671839808978,0.020198971134536,-0.6106276603190756
2025-07-08,108922.98,9216.0208,0.6096638424931022,0.0060781291164992805,108715.21428571429,1.0590862152939893,106716.51066666668,1.5371294809974556,0.3543760434095446,0.9744799435411445,0.3210683954238403,0.3299453979706295,-2.01326570887409,-0.2794239617878169,-0.30300020613471884,-0.607950463454728,0.016405996236973967,-0.6464031796188853
